anno,provincia,comune,giorno,organo_di_rilevazione,localizzazione_incidente,denominazione_della_strada,tronco_di_strada_o_autostrada,tipo_di_strada,pavimentazione,intersezione_o_non_interse3,fondo_stradale,segnaletica,condizioni_meteorologiche,natura_incidente,tipo_veicolo_a,tipo_veicoli__b_,tipo_veicolo__c_,veicolo__a____circostanze_10,veicolo__a____circostanze_11,veicolo__b____circostanze_13,veicolo__b____circostanze_14,veicolo__a___anno_immatric18,immatricolazione_veicolo__b_,immatricolazione_veicolo__c_,veicolo__a___et__conducente,veicolo__a___sesso_conducente,veicolo__a___esito_conducente,veicolo__a___patente_condu29,veicolo__a___anno_rilascio30,veicolo__a___passeggeri_an35,veicolo__a___et__passegger36,veicolo__a___sesso_passegg37,veicolo__a___esito_passegg38,veicolo__a___et__passegger39,veicolo__a___sesso_passegg40,veicolo__a___esito_passegg41,veicolo__a___et__passegger42,veicolo__a___sesso_passegg43,veicolo__a___esito_passegg44,veicolo__a___et__passegger45,veicolo__a___sesso_passegg46,veicolo__a___altri_passegg47,veicolo__a___altri_passegg48,veicolo__a___altri_passegg49,veicolo__a___altri_passegg50,veicolo__b___et__conducente,veicolo__b___sesso_conducente,veicolo__b___esito_conducente,veicolo__b___patente_condu51,veicolo__b___anno_rilascio52,veicolo__b___passeggeri_an57,veicolo__b___et__passegger58,veicolo__b___sesso_passegg59,veicolo__b___esito_passegg60,veicolo__b___et__passegger61,veicolo__b___sesso_passegg62,veicolo__b___esito_passegg63,veicolo__b___et__passegger64,veicolo__b___sesso_passegg65,veicolo__b___esito_passegg66,veicolo__b___et__passegger67,veicolo__b___sesso_passegg68,veicolo__b___altri_passegg69,veicolo__b___altri_passegg70,veicolo__b___altri_passegg71,veicolo__b___altri_passegg72,veicolo__c___et__conducente,veicolo__c___sesso_conducente,veicolo__c___esito_conducente,veicolo__c___patente_condu73,veicolo__c___anno_rilascio74,veicolo__c___passeggeri_an79,veicolo__c___et__passegger80,veicolo__c___sesso_passegg81,veicolo__c___esito_passegg82,veicolo__c___et__passegger83,veicolo__c___sesso_passegg84,veicolo__c___esito_passegg85,veicolo__c___et__passegger86,veicolo__c___sesso_passegg87,veicolo__c___esito_passegg88,veicolo__c___et__passegger89,veicolo__c___sesso_passegg90,veicolo__c___altri_passegg91,veicolo__c___altri_passegg92,veicolo__c___altri_passegg93,veicolo__c___altri_passegg94,pedone_morto_1__sesso,pedone_morto_1__et_,pedone_ferito_1__sesso,pedone_ferito_1__et_,pedone_morto_2__sesso,pedone_morto_2__et_,pedone_ferito_2__sesso,pedone_ferito_2__et_,pedone_morto_3__sesso,pedone_morto_3__et_,pedone_ferito_3__sesso,pedone_ferito_3__et_,pedone_morto_4__sesso,pedone_morto_4__et_,pedone_ferito_4__sesso,pedone_ferito_4__et_,altri_veicoli_coinvolti,morti_maschi_coinvolti_su_95,morti_femmine_coinvolti_su96,feriti_maschi_coinvolti_su97,feriti_femmine_coinvolti_s98,morti_entro_24_ore,morti_entro_30_giorni,feriti,descrizione_strada,Ora,chilometri,ettometrica,trimestre,PRO_COM,COMUNE,PROVINCIA,giorno_num,morti,STRADA
18,17,32,Materdi,1,7,A04,  ,3,1,Rettilineo,1,Verticale e orizzontale,Sereno,Tamponamento,Autocarro,Autocarro,Autovettura privata,22,  ,21,  ,2015       ,2013       ,           ,30-44,1,1,2,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,30-44,1,1,2,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,30-44,1,2,2,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,0,0,0,0,0,0,0,1,                                                         ,10,234,000,2,17032,Calcinato,Brescia,2,0,A04
18,17,32,Materdi,1,7,A04,  ,3,1,Rettilineo,1,Verticale e orizzontale,Sereno,Tamponamento,Autovettura privata,Autosnodato o autoarticolato,Autovettura privata,22,  ,20,  ,2016       ,2018       ,2014       ,45-54,1,1,2,"(2003,2008]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,30-44,1,1,3,"(2008,2013]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,30-44,1,2,2,"(1994,1998]",2,30-44,4, ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,1,0,0,0,0,0,0,2,                                                         ,10,236,100,2,17032,Calcinato,Brescia,2,0,A04
18,23,83,Mercoledi,1,7,A04,  ,3,1,Rettilineo,1,Verticale e orizzontale,Sereno,Tamponamento,Autovettura privata,Autocarro,Autosnodato o autoarticolato,21,  ,20,  ,2009       ,2010       ,2016       ,45-54,2,2,2,"(2003,2008]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,30-44,1,1,2,"(2003,2008]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,45-54,1,1,3,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,0,0,0,0,0,0,0,1,                                                         ,13,267,000,2,23083,Sona,Verona,3,0,A04
18,23,81,Mercoledi,1,7,A04,  ,3,1,Rettilineo,1,Verticale e orizzontale,Sereno,Tamponamento,Autovettura privata,Autovettura privata,null,20,  ,22,  ,2016       ,2016       ,           ,30-44,2,2,2,"(2008,2013]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,18-29,2,1,2,"(2008,2013]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,     , , , ,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,0,0,0,0,0,0,0,1,                                                         ,17,302,900,2,23081,Soave,Verona,3,0,A04
18,23,91,Mercoledi,1,7,A04,  ,3,1,Rettilineo,1,Verticale e orizzontale,Sereno,Tamponamento,Autovettura privata,Autovettura privata,Autovettura privata,22,  ,20,  ,2014       ,           ,2018       ,65+  ,1,1,2,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,30-44,1,2,2,"(2013,2018]",2,30-44,4, ,     , , ,     , , ,     , ,0,0,0,0,45-54,1,2,3,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,0,0,0,0,0,0,0,3,                                                         ,19,286,500,2,23091,Verona,Verona,3,0,A04
18,23,71,Lunedi,1,7,A04,  ,3,1,Rettilineo,1,Verticale e orizzontale,Sereno,Urto con veicolo in fermata o in arresto,Autovettura privata,Autocarro,Autovettura privata,60,  ,62,  ,           ,           ,           ,30-44,1,1,2,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,30-44,1,1,2,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,45-54,2,1,2,"(1988,1993]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,2,0,0,0,1,0,0,1,                                                         ,14,284,500,2,23071,San Giovanni Lupatoto,Verona,1,0,A04
18,23,69,Giovedi,1,7,A04,  ,3,1,Rettilineo,1,Verticale e orizzontale,Sereno,Scontro laterale,Autovettura privata,Trattore stradale o motrice,null,21,  ,20,  ,2009       ,           ,           ,55-64,2,2,2,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,55-64,1,1,3,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,     , , , ,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,0,0,0,0,0,0,0,1,                                                         ,9,307,800,2,23069,San Bonifacio,Verona,4,0,A04
18,23,69,Giovedi,1,7,A04,  ,3,1,Rettilineo,1,Verticale e orizzontale,Sereno,Tamponamento,Autovettura privata,Autovettura privata,Autovettura privata,21,  ,22,  ,2018       ,           ,2010       ,18-29,1,1,2,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,45-54,1,1,2,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,45-54,1,2,2,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,0,0,0,0,0,0,0,1,                                                         ,12,305,100,2,23069,San Bonifacio,Verona,4,0,A04
18,23,59,Venerdi,1,7,A04,  ,3,1,Rettilineo,1,Verticale e orizzontale,Sereno,Tamponamento,Autosnodato o autoarticolato,Autosnodato o autoarticolato,Autosnodato o autoarticolato,22,  ,20,  ,           ,2018       ,2013       ,55-64,1,2,4,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,30-44,1,1,3,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,55-64,1,1,3,"(2008,2013]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,1,0,0,0,0,0,0,1,                                                         ,3,256,100,2,23059,Peschiera del Garda,Verona,5,0,A04
18,23,91,Venerdi,1,7,A04,  ,3,1,Rettilineo,1,Verticale e orizzontale,Sereno,Tamponamento,Autocarro,Autocarro,null,21,  ,20,  ,           ,           ,           ,55-64,1,2,2,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,45-54,1,1,2,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,     , , , ,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,0,0,0,0,0,0,0,1,                                                         ,19,287,400,2,23091,Verona,Verona,5,0,A04
18,23,28,Lunedi,1,7,A04,  ,3,1,Rettilineo,1,Verticale e orizzontale,Sereno,Tamponamento,Autovettura privata,Autovettura privata,Autovettura privata,22,  ,20,  ,           ,           ,           ,30-44,1,1,2,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,55-64,1,1,2,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,30-44,1,1,2,"(2003,2008]", ,     , ,2,6-9  ,3, ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,0,0,0,0,0,0,0,1,                                                         ,11,295,700,2,23028,Colognola ai Colli,Verona,1,0,A04
18,23,28,Lunedi,1,7,A04,  ,3,1,Rettilineo,1,Verticale e orizzontale,Sereno,Tamponamento,Autovettura privata,Autovettura privata,Autovettura privata,22,  ,20,  ,           ,2012       ,2009       ,18-29,1,1,2,"(2008,2013]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,18-29,1,1,2,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,65+  ,1,1,2,"(2003,2008]", ,     , ,2,65+  ,4, ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,0,0,0,0,0,0,0,1,                                                         ,11,298,200,2,23028,Colognola ai Colli,Verona,1,0,A04
18,23,59,Lunedi,1,7,A04,  ,3,1,Rettilineo,1,Verticale e orizzontale,Sereno,Tamponamento,Autovettura privata,Autovettura privata,Autovettura privata,22,  ,20,  ,2009       ,2011       ,           ,30-44,1,1,2,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0,18-29,1,1,2,"(2008,2013]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,18-29,1,1,2,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,4,0,0,0,1,0,0,1,                                                         ,18,259,200,2,23059,Peschiera del Garda,Verona,1,0,A04
18,17,43,Mercoledi,1,7,A04,  ,3,1,Rettilineo,1,Verticale e orizzontale,Altro,Tamponamento,Autocarro,Trattore stradale o motrice,Autovettura privata,20,  ,21,  ,           ,           ,           ,30-44,1,1,2,"(2013,2018]",2,30-44,3,2,18-29,3,2,18-29,3, ,     , ,0,0,0,0,45-54,1,1,3,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,30-44,2,1,2,"(1994,1998]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,0,0,0,0,0,0,0,3,                                                         ,3,228,650,2,17043,Castenedolo,Brescia,3,0,A04
18,17,92,Venerdi,1,7,A04,  ,3,1,Rettilineo,2,Verticale e orizzontale,Altro,"Fuoriuscita, sbandamento",Trattore stradale o motrice,null,null,70,  ,70,  ,2009       ,           ,           ,30-44,1,2,3,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,     , , , ,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0,     , , , ,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,0,0,0,0,0,0,0,1,                                                         ,6,243,450,2,17092,Lonato del Garda,Brescia,5,0,A04
18,23,91,Venerdi,1,7,A04,  ,3,1,Rettilineo,1,Verticale e orizzontale,Sereno,Tamponamento,Autovettura privata,Autovettura privata,Autosnodato o autoarticolato,21,  ,20,  ,2015       ,           ,2015       ,55-64,2,2,2,"(1994,1998]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,45-54,1,2,2,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,45-54,1,1,3,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,1,0,0,0,0,0,0,2,                                                         ,14,283,900,2,23091,Verona,Verona,5,0,A04
18,17,92,Domenica,1,7,A04,  ,3,1,Rettilineo,1,Verticale e orizzontale,Sereno,Tamponamento,Autovettura privata,Autovettura privata,null,22,  ,20,  ,2016       ,2010       ,           ,30-44,1,1,4,"(2003,2008]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,30-44,2,1,2,"(2013,2018]",2,18-29,4, ,     , , ,     , , ,     , ,0,0,0,0,     , , , ,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,0,0,0,0,0,0,0,1,                                                         ,16,243,100,2,17092,Lonato del Garda,Brescia,7,0,A04
18,17,29,Mercoledi,1,7,A04,  ,3,1,Rettilineo,2,Verticale e orizzontale,Pioggia,Tamponamento,Autovettura privata,Autovettura privata,null,20,  ,22,  ,2011       ,2011       ,           ,55-64,1,1,2,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,18-29,1,2,2,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,     , , , ,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,0,0,0,0,0,0,0,1,                                                         ,21,223,500,2,17029,Brescia,Brescia,3,0,A04
18,17,92,Giovedi,1,7,A04,  ,3,1,Rettilineo,1,Verticale e orizzontale,Sereno,Tamponamento,Autovettura privata,Autocarro,Autovettura privata,20,  ,22,  ,2015       ,           ,2015       ,65+  ,1,1,2,"(2013,2018]",2,55-64,4, ,     , , ,     , , ,     , ,0,0,0,0,55-64,1,1,3,"(2008,2013]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,45-54,1,1,2,"(2003,2008]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,1,0,0,0,1,0,0,2,                                                         ,15,241,300,2,17092,Lonato del Garda,Brescia,4,0,A04
18,17,67,Venerdi,1,7,A04,  ,3,1,Rettilineo,1,Verticale e orizzontale,Altro,Scontro laterale,Trattore stradale o motrice,Autocarro,Autovettura privata,20,  ,22,  ,2015       ,2018       ,2009       ,30-44,1,1,3,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,45-54,1,1,2,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,18-29,1,2,2,"(2008,2013]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,0,0,0,0,0,0,0,1,                                                         ,18,244,900,2,17067,Desenzano del Garda,Brescia,5,0,A04
18,17,92,Venerdi,1,7,A04,  ,3,1,Rettilineo,1,Verticale e orizzontale,Sereno,Tamponamento,Autovettura privata,Motociclo a solo,null,22,  ,21,  ,2018       ,2009       ,           ,30-44,2,1,2,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,18-29,1,2,2,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,     , , , ,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,0,0,0,0,0,0,0,1,                                                         ,19,242,800,2,17092,Lonato del Garda,Brescia,5,0,A04
18,23,59,Lunedi,1,7,A04,  ,3,1,Rettilineo,2,Verticale e orizzontale,Altro,Tamponamento,Autovettura privata,Autovettura privata,null,20,  ,22,  ,2010       ,2018       ,           ,45-54,2,1,2,"(1988,1993]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,30-44,1,2,2,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0,     , , , ,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,0,0,0,0,0,0,0,1,                                                         ,11,257,700,2,23059,Peschiera del Garda,Verona,1,0,A04
18,23,83,Lunedi,1,7,A04,  ,3,1,Rettilineo,1,Verticale e orizzontale,Sereno,Tamponamento,Autovettura privata,Autovettura privata,null,20,  ,21,  ,2009       ,           ,           ,55-64,1,1,2,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,30-44,1,2,2,"(2013,2018]",2,30-44,3, ,     , , ,     , , ,     , ,0,0,0,0,     , , , ,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,0,0,0,0,0,0,0,2,                                                         ,11,265,000,2,23083,Sona,Verona,1,0,A04
18,23,22,Domenica,1,7,A04,  ,3,1,Rettilineo,1,Verticale e orizzontale,Sereno,Tamponamento,Motociclo a solo,Autovettura privata,Autovettura privata,22,  ,20,  ,2018       ,2018       ,2016       ,55-64,1,2,2,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0,30-44,2,1,2,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0,55-64,1,1,2,"(2003,2008]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,0,0,0,0,0,0,0,1,                                                         ,19,262,770,2,23022,Castelnuovo del Garda,Verona,7,0,A04
18,23,91,Giovedi,1,7,A04,  ,3,1,Rettilineo,1,Verticale e orizzontale,Sereno,Tamponamento,Autovettura privata,Autovettura privata,Autosnodato o autoarticolato,22,  ,20,  ,           ,2011       ,2009       ,18-29,2,2,2,"(2013,2018]",2,18-29,4, ,     , , ,     , , ,     , ,0,0,0,0,45-54,1,2,2,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0,30-44,1,1,3,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,0,0,0,0,0,0,0,3,                                                         ,10,276,600,2,23091,Verona,Verona,4,0,A04
18,23,69,Venerdi,1,7,A04,  ,3,1,Curva,1,Verticale e orizzontale,Sereno,Scontro laterale,Autocarro,Motociclo a solo,null,21,  ,20,  ,2018       ,           ,           ,30-44,1,1,2,"(2003,2008]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,55-64,1,2,2,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,     , , , ,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,0,0,0,0,0,0,0,1,                                                         ,16,302,000,2,23069,San Bonifacio,Verona,5,0,A04
18,17,32,Venerdi,1,7,A04,  ,3,1,Rettilineo,1,Verticale e orizzontale,Sereno,Tamponamento,Autovettura privata,Autovettura privata,null,22,  ,20,  ,2012       ,2014       ,           ,30-44,2,2,2,"(2008,2013]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,55-64,1,2,2,"(2008,2013]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,     , , , ,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,0,0,0,0,0,0,0,2,                                                         ,19,236,310,2,17032,Calcinato,Brescia,5,0,A04
18,17,67,Sabato,1,7,A04,  ,3,1,Rettilineo,1,Verticale e orizzontale,Sereno,Tamponamento,Autovettura privata,Autovettura privata,null,22,  ,20,  ,           ,           ,           ,65+  ,1,1,2,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0,30-44,1,2,2,           ,2,30-44,3, ,     , , ,     , , ,     , ,0,0,0,0,     , , , ,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,0,0,0,0,0,0,0,2,                                                         ,11,243,900,2,17067,Desenzano del Garda,Brescia,6,0,A04
18,17,92,Sabato,1,7,A04,  ,3,1,Rettilineo,1,Verticale e orizzontale,Sereno,Tamponamento,Autovettura privata,Autovettura privata,null,20,  ,22,  ,2014       ,           ,           ,55-64,1,2,2,"(2013,2018]",2,45-54,4, ,     , , ,     , , ,     , ,0,0,0,0,65+  ,1,2,2,"(2013,2018]",2,65+  ,4, ,     , , ,     , , ,     , ,0,0,0,0,     , , , ,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,0,0,0,0,0,0,0,4,                                                         ,13,241,150,2,17092,Lonato del Garda,Brescia,6,0,A04
18,17,67,Domenica,1,7,A04,  ,3,1,Rettilineo,1,Verticale e orizzontale,Altro,Tamponamento,Autovettura privata,Autovettura privata,Autocarro,22,  ,20,  ,2011       ,"(1988,1998]",2015       ,18-29,1,1,2,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,45-54,2,3,2,"(2013,2018]",2,65+  ,4, ,     , , ,     , , ,     , ,0,0,0,0,45-54,1,1,2,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0, ,     ,3,65+  , ,     ,3,30-44, ,     , ,     , ,     , ,     ,0,0,0,0,0,1,0,3,                                                         ,2,249,000,2,17067,Desenzano del Garda,Brescia,7,1,A04
18,17,32,Venerdi,1,7,A04,  ,3,1,Rettilineo,1,Verticale e orizzontale,Sereno,Tamponamento,Autovettura privata,Autovettura privata,Autovettura privata,22,  ,22,  ,           ,2010       ,2016       ,30-44,1,1,3,"(2013,2018]", ,     , ,2,18-29,4, ,     , , ,     , ,0,0,0,0,65+  ,1,1,2,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,55-64,1,1,3,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,1,0,0,0,0,0,0,1,                                                         ,16,237,500,2,17032,Calcinato,Brescia,5,0,A04
18,17,43,Sabato,1,7,A04,  ,3,1,Rettilineo,1,Verticale e orizzontale,Sereno,Tamponamento,Autovettura privata,Autovettura privata,null,20,  ,22,  ,2014       ,           ,           ,30-44,2,2,2,"(2013,2018]",2,18-29,4, ,     , , ,     , , ,     , ,0,0,0,0,30-44,1,1,2,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0,     , , , ,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,0,0,0,0,0,0,0,2,                                                         ,3,227,740,2,17043,Castenedolo,Brescia,6,0,A04
18,17,32,Domenica,1,7,A04,  ,3,1,Rettilineo,1,Verticale e orizzontale,Sereno,"Fuoriuscita, sbandamento",Autovettura privata,null,null,71,  ,70,  ,           ,           ,           ,30-44,1,3,2,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,     , , , ,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0,     , , , ,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,0,0,0,0,0,1,0,0,                                                         ,7,232,500,2,17032,Calcinato,Brescia,7,1,A04
18,23,59,Domenica,1,7,A04,  ,3,1,Rettilineo,1,Verticale e orizzontale,Sereno,Tamponamento,Motociclo a solo,Autovettura privata,null,21,  ,20,  ,2009       ,2015       ,           ,30-44,1,2,2,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,30-44,2,1,2,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0,     , , , ,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,0,0,0,0,0,0,0,1,                                                         ,18,256,000,2,23059,Peschiera del Garda,Verona,7,0,A04
18,23,59,Domenica,1,7,A04,  ,3,1,Rettilineo,1,Verticale e orizzontale,Sereno,Scontro laterale,Autovettura privata,Motociclo a solo,null,35,  ,20,  ,           ,2011       ,           ,45-54,1,1,3,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,30-44,1,2,2,"(1994,1998]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,     , , , ,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,0,0,0,0,0,0,0,1,                                                         ,20,257,000,2,23059,Peschiera del Garda,Verona,7,0,A04
18,17,43,Mercoledi,1,7,A04,  ,3,1,Curva,1,Verticale e orizzontale,Sereno,Urto con ostacolo,Trattore stradale o motrice,null,null,64,  ,65,  ,2013       ,           ,           ,30-44,1,2,3,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,     , , , ,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0,     , , , ,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,0,0,0,0,0,0,0,1,                                                         ,18,228,600,2,17043,Castenedolo,Brescia,3,0,A04
18,23,73,Giovedi,1,7,A04,  ,3,1,Rettilineo,1,Verticale e orizzontale,Sereno,Tamponamento,Autovettura privata,Autovettura privata,Autovettura privata,22,  ,20,  ,2016       ,2010       ,           ,30-44,1,1,2,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,65+  ,1,1,2,"(2013,2018]",2,65+  ,4, ,     , , ,     , , ,     , ,0,0,0,0,45-54,1,1,2,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,0,0,0,0,0,0,0,1,                                                         ,18,290,000,2,23073,San Martino Buon Albergo,Verona,4,0,A04
18,23,83,Sabato,1,7,A04,  ,3,1,Rettilineo,1,Verticale e orizzontale,Sereno,Urto con ostacolo,Autovettura privata,null,null,00,  ,00,  ,           ,           ,           ,45-54,1,1,2,"(2013,2018]",2,30-44,3, ,     , , ,     , , ,     , ,0,0,0,0,     , , , ,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0,     , , , ,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,0,0,0,0,0,0,0,1,                                                         ,23,266,900,2,23083,Sona,Verona,6,0,A04
